Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1108.00390625
116,22.0,1107.33203125
240,6.2,1107.6015625
348,5.4,1108.02734375
457,11.1,1108.0546875
583,10.8,1108.15234375
692,15.8,1109.1875
800,8.9,1107.7109375
911,12.7,1107.81640625
1020,8.8,1104.9375
1130,16.4,1095.421875
1239,12.3,1096.46875
1350,9.1,1097.015625
1460,7.0,1096.99609375
1585,1.6,1097.11328125
1711,3.1,1097.3125
1836,1.6,1097.73046875
1960,3.1,1097.73046875
