Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1105.015625
119,14.1,1105.25390625
231,81.5,1109.515625
353,25.8,1117.5546875
464,12.5,1117.56640625
586,15.6,1118.1171875
709,6.3,1118.11328125
832,18.3,1118.41796875
956,6.5,1118.6328125
1079,14.1,1106.6953125
1191,7.1,1106.828125
1315,6.3,1106.82421875
1424,5.3,1106.875
1534,10.7,1107.453125
1656,7.8,1107.5234375
1766,0.0,1107.609375
1877,3.6,1107.96875
