Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1192.41796875
121,27.7,1182.53125
230,14.3,1176.2734375
339,22.2,1176.3671875
448,36.2,1176.453125
558,23.2,1176.05859375
693,49.3,1160.63671875
837,35.1,1147.42578125
946,17.9,1147.71875
