Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1097.83203125
116,22.0,1097.515625
225,7.1,1098.390625
354,34.9,1067.375
476,64.1,1075.890625
600,61.2,1072.55859375
709,14.5,1072.8671875
833,4.6,1073.078125
943,5.4,1073.10546875
1067,14.1,1072.7890625
1175,10.7,1071.8046875
1282,7.1,1071.44140625
1392,5.5,1063.0390625
1516,9.2,1063.1328125
1642,0.0,1063.18359375
1768,0.0,1063.35546875
1893,1.5,1063.953125
