Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1147.7265625
133,40.9,1138.87890625
287,23.5,1133.53515625
472,21.4,1121.58203125
581,24.1,1121.0234375
706,25.8,1116.70703125
833,9.4,1115.16015625
955,3.1,1114.32421875
