Sample Time (ms),CPU Usage (%),Free Memory (MB)
0,0.0,1218.71875
122,9.8,1205.88671875
246,15.3,1204.81640625
355,7.1,1198.87109375
464,16.1,1197.87890625
573,8.8,1197.84765625
681,10.5,1197.8203125
806,15.6,1197.05078125
914,10.7,1192.10546875
